order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,product_name,sales,quantity,discount,profit,month,year,profit_margin,shipping_days,sub_category,postal_code,order_priority
601,9/12/2015,9/25/2020,Same Day Shipping,601,Lishe Klugel,Corporate,Poland,RaciÄÅ¼ek,,North,601,Furniture,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,626.05,89,0.37,443.12,11,2017,0.08,7,Phones,87-721,Low
602,9/5/2018,2/11/2018,Standard Shipping,602,Steven Buxton,Home Office,Russia,Kozâmodemâyansk,,West,602,Furniture,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,979.24,51,0.43,478.4,5,2016,0.47,3,Phones,425359,High
603,7/27/2020,4/25/2016,Express Shipping,603,Fairfax Rutherforth,Consumer,China,Fenhe,,South,603,Furniture,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,811.5,44,0.43,242.55,3,2016,0.07,10,Chairs,,High
604,1/22/2020,5/24/2015,Standard Shipping,604,Emlynne Spurrier,Corporate,Mexico,Libertad,Sonora,West,604,Office Supplies,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,71.38,89,0.27,164.41,11,2018,0.46,2,Binders,83450,Medium
605,4/30/2020,1/22/2015,Express Shipping,605,Wenda Hunting,Corporate,Mexico,El Mirador,Veracruz Llave,North,605,Technology,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,510.98,98,0.43,222.92,3,2020,0.11,6,Phones,93429,High
606,5/19/2017,9/2/2020,Express Shipping,606,Currey Royston,Consumer,Portugal,Vila Boa do Bispo,Porto,North,606,Office Supplies,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,100.21,9,0.2,438.19,12,2018,0.1,8,Phones,4625-644,Medium
607,3/11/2015,10/29/2015,Same Day Shipping,607,Franni Lamboll,Consumer,Zambia,Lukulu,,East,607,Furniture,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,971.35,45,0.16,10.79,12,2018,0.35,2,Phones,,High
608,11/12/2016,1/14/2017,Express Shipping,608,Ingeborg Newborn,Corporate,Finland,Haukivuori,,West,608,Technology,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,131.21,45,0.13,101.42,10,2019,0.41,2,Chairs,51601,Low
609,7/31/2015,12/20/2016,Standard Shipping,609,Blinni O'Bradane,Consumer,Serbia,Äajetina,,East,609,Technology,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,105.19,74,0.4,50.7,3,2017,0.42,7,Binders,,Low
610,3/16/2018,6/30/2020,Standard Shipping,610,Amandie Hexum,Corporate,Portugal,Miragaia,Lisboa,West,610,Technology,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,649.97,33,0.3,117.91,5,2015,0.18,4,Binders,2530-407,Medium
611,8/17/2019,9/15/2016,Standard Shipping,611,Charlton Carling,Consumer,Japan,OgÅri-shimogÅ,,South,611,Office Supplies,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,234.85,6,0.22,414.29,1,2019,0.33,5,Chairs,754-0897,Medium
612,11/18/2019,6/25/2020,Standard Shipping,612,Melodie Millbank,Home Office,China,Qingyang,,South,612,Office Supplies,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,739.64,14,0.48,89.36,4,2019,0.15,7,Binders,,Low
613,6/26/2019,1/19/2016,Express Shipping,613,Cordell Rooke,Consumer,Russia,Chirkey,,East,613,Technology,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,239.13,25,0.49,171.43,6,2016,0.18,8,Phones,368219,Low
614,12/21/2019,3/11/2015,Express Shipping,614,Ketti Patey,Corporate,Sweden,StrÃ¶msnÃ¤sbruk,Kronoberg,East,614,Office Supplies,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,29.45,21,0.29,68.56,10,2020,0.37,4,Binders,287 32,High
615,7/27/2019,11/25/2020,Express Shipping,615,Benjamin Hedan,Consumer,Brazil,Lucas,,West,615,Furniture,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,890.46,1,0.44,397.98,2,2017,0.38,10,Chairs,95000-000,Medium
616,7/6/2015,3/26/2018,Express Shipping,616,Krisha Linnock,Consumer,China,Sunzhuang,,North,616,Technology,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,456.97,28,0.34,389.44,1,2015,0.14,3,Binders,,High
617,7/28/2020,4/12/2015,Express Shipping,617,Dion Print,Corporate,Greece,Neos VoutzÃ¡s,,North,617,Technology,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,750.33,45,0.24,354.1,4,2019,0.46,6,Phones,,Medium
618,5/11/2020,8/4/2018,Standard Shipping,618,Darwin Stannislawski,Corporate,Morocco,Taliouine,,South,618,Office Supplies,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,462.07,35,0.26,254.7,3,2015,0.41,10,Binders,,High
619,3/19/2018,12/17/2018,Same Day Shipping,619,Louise Kincade,Corporate,Poland,OpatÃ³wek,,West,619,Furniture,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,715.62,21,0.28,399.76,1,2020,0.19,10,Binders,62-860,High
620,4/29/2019,12/7/2018,Same Day Shipping,620,Dieter Grain,Home Office,Philippines,Sambuluan,,North,620,Technology,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,633.55,54,0.2,321.83,2,2017,0.14,10,Phones,1144,High
621,9/3/2019,4/6/2020,Standard Shipping,621,Dorris Marlow,Corporate,Czech Republic,ÄervenÃ© PeÄky,,East,621,Office Supplies,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,420.44,1,0.44,328.49,8,2017,0.35,4,Phones,281 21,Low
622,3/7/2016,1/30/2019,Express Shipping,622,Mendel Loble,Home Office,Russia,Zavolzhâye,,West,622,Technology,est donec odio justo sollicitudin ut suscipit a feugiat et,484.73,20,0.36,332.65,5,2017,0.12,9,Phones,606525,Medium
623,2/29/2016,8/30/2017,Express Shipping,623,Tadio Eisikovitsh,Corporate,Portugal,Cavadas,Aveiro,North,623,Furniture,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,42.3,12,0.14,386.37,5,2020,0.07,10,Phones,4505-569,Low
624,1/15/2018,11/23/2018,Express Shipping,624,Hermy Tuvey,Home Office,Pakistan,Ahmadpur SiÄl,,East,624,Furniture,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,225.35,6,0.03,291.79,5,2018,0.4,10,Phones,39351,Low
625,7/6/2019,8/4/2017,Same Day Shipping,625,Tessie Sikorsky,Home Office,China,Zhitang,,East,625,Technology,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,272.88,67,0.34,140.9,5,2017,0.4,1,Phones,,Low
626,12/8/2017,6/22/2017,Same Day Shipping,626,Alec Pretor,Home Office,Ukraine,Novovorontsovka,,North,626,Technology,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,77.18,85,0.46,342.23,12,2015,0.06,1,Binders,,High
627,10/5/2018,9/27/2018,Same Day Shipping,627,Tomaso Gleave,Consumer,Canada,Belfast,Prince Edward Island,North,627,Technology,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,810.95,48,0.28,46.79,10,2020,0.21,8,Chairs,L6S,Medium
628,6/29/2018,12/14/2020,Same Day Shipping,628,Kassandra Stutter,Consumer,Indonesia,Pabuaran,,West,628,Furniture,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,108.02,98,0.47,80.62,1,2016,0.21,1,Binders,,Low
629,4/17/2020,4/4/2016,Standard Shipping,629,Jabez Ashling,Home Office,China,Yuanzhou,,South,629,Technology,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,345.16,16,0.12,342.64,8,2019,0.24,6,Chairs,,Low
630,4/9/2019,5/10/2017,Express Shipping,630,Gypsy Canto,Consumer,China,Muli,,North,630,Office Supplies,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,49.64,97,0.37,374.84,4,2016,0.12,6,Phones,,Medium
631,4/2/2019,2/12/2016,Standard Shipping,631,Dene Hain,Consumer,Poland,Lipnica Wielka,,West,631,Technology,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,864.96,5,0.09,253.42,8,2017,0.28,1,Binders,34-483,Medium
632,5/15/2020,8/31/2015,Standard Shipping,632,Lesley Lyall,Home Office,Brazil,Lucas,,West,632,Technology,in porttitor pede justo eu massa donec dapibus duis at velit eu,315.84,77,0.28,484.98,3,2015,0.21,6,Phones,95000-000,Medium
633,4/13/2016,8/5/2018,Standard Shipping,633,Justen Wason,Consumer,Colombia,CurumanÃ­,,West,633,Office Supplies,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,934.7,5,0.07,327.5,11,2016,0.22,3,Phones,203067,Low
634,4/10/2019,12/23/2017,Standard Shipping,634,Gilberto Pietzner,Consumer,Indonesia,Baru,,North,634,Furniture,sit amet cursus id turpis integer aliquet massa id lobortis,422.75,92,0.04,426.32,3,2016,0.07,7,Chairs,,Medium
635,11/19/2020,1/4/2016,Same Day Shipping,635,Elijah Flasby,Consumer,Philippines,Quinipot,,East,635,Technology,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,978.02,5,0.03,249.45,2,2018,0.25,2,Chairs,2505,High
636,12/9/2017,2/26/2017,Express Shipping,636,Glen Ault,Consumer,France,Fresnes,Ãle-de-France,East,636,Office Supplies,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,348.98,3,0.08,223.14,5,2016,0.09,2,Chairs,94269 CEDEX,Low
637,2/14/2018,6/22/2015,Same Day Shipping,637,Shanie Mulbery,Corporate,United States,Jacksonville,Florida,South,637,Furniture,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus,857.98,58,0.36,108.12,9,2020,0.19,10,Chairs,32236,High
638,3/3/2018,4/30/2019,Standard Shipping,638,Ingram Ternent,Home Office,Russia,Marevo,,West,638,Furniture,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,227.75,65,0.07,389.13,7,2020,0.05,4,Phones,175350,High
639,10/27/2015,10/27/2018,Standard Shipping,639,Maison Winchcomb,Home Office,Ukraine,Zhuravka,,South,639,Furniture,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,301.07,53,0.21,125.82,7,2018,0.1,10,Chairs,,Medium
640,11/21/2015,10/13/2015,Standard Shipping,640,Sigismond Tether,Home Office,Philippines,Milagros,,North,640,Office Supplies,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,301.71,94,0.05,375.41,5,2018,0.16,10,Chairs,5410,Low
641,6/16/2020,5/10/2015,Standard Shipping,641,Alta Gunson,Home Office,Japan,GamagÅri,,East,641,Office Supplies,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,884.61,7,0.12,129.76,9,2015,0.15,5,Phones,444-0701,Medium
642,1/9/2016,2/8/2020,Express Shipping,642,Brittani Steggals,Consumer,Russia,Solnechnyy,,North,642,Furniture,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,427.25,45,0.46,430.92,11,2017,0.24,5,Chairs,660004,Low
643,9/29/2015,9/17/2019,Same Day Shipping,643,Letisha Liddyard,Home Office,Tanzania,Misungwi,,West,643,Technology,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,13.22,86,0.21,149.92,3,2019,0.21,5,Binders,,High
644,6/8/2018,10/7/2020,Express Shipping,644,Devina Trimme,Consumer,Russia,Nevelâ,,North,644,Technology,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,642.02,22,0.43,286.69,12,2016,0.3,6,Chairs,182520,Low
645,12/12/2020,7/9/2017,Standard Shipping,645,Idalina Harnett,Consumer,China,Beisijia,,North,645,Furniture,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,575.1,24,0.49,27.81,11,2015,0.06,1,Chairs,,High
646,2/19/2020,4/18/2015,Standard Shipping,646,Greg Rutledge,Consumer,China,Fengshuling,,East,646,Technology,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,884.45,33,0.18,154.04,1,2015,0.46,7,Phones,,Medium
647,4/28/2015,7/25/2019,Express Shipping,647,Renato Yuryev,Consumer,Indonesia,Cimaragas,,North,647,Furniture,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,368.25,77,0.34,184.45,6,2015,0.38,5,Chairs,,Low
648,7/15/2016,6/10/2020,Same Day Shipping,648,Karee Stenning,Corporate,Canada,North York,Ontario,West,648,Office Supplies,in hac habitasse platea dictumst etiam faucibus cursus urna ut,656.98,58,0.27,29.32,8,2016,0.06,2,Binders,M3H,Low
649,5/13/2018,5/5/2019,Express Shipping,649,Hayden Newsome,Consumer,Benin,SavÃ©,,South,649,Office Supplies,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,232.88,84,0.18,357.88,4,2019,0.32,3,Phones,,Low
650,8/19/2020,11/2/2020,Express Shipping,650,Pammi Lewer,Corporate,Paraguay,Coronel MartÃ­nez,,North,650,Office Supplies,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,32.62,53,0.13,388.51,12,2015,0.17,7,Binders,,High
651,6/7/2019,12/9/2020,Standard Shipping,651,Marlowe Plott,Corporate,North Korea,Sil-li,,South,651,Technology,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,667.24,67,0.03,177.67,8,2017,0.38,1,Phones,,High
652,12/3/2020,10/11/2018,Standard Shipping,652,Jose Ambroziak,Home Office,Netherlands,Hoogeveen,Provincie Drenthe,North,652,Office Supplies,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,643.39,77,0.34,32.39,1,2019,0.2,10,Phones,7909,Low
653,10/1/2016,6/17/2019,Same Day Shipping,653,Jacinta Seide,Home Office,China,Xiangyang,,West,653,Furniture,libero quis orci nullam molestie nibh in lectus pellentesque at nulla,365.53,61,0.4,67.05,12,2015,0.26,4,Phones,,Medium
654,2/14/2020,6/6/2020,Express Shipping,654,Charlie Bielfeldt,Consumer,Greece,ErÃ¡tyra,,North,654,Technology,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,388.36,63,0.19,182.08,10,2018,0.5,2,Chairs,,Low
655,5/27/2017,3/21/2020,Same Day Shipping,655,Bab Grigorey,Home Office,Brazil,TarauacÃ¡,,North,655,Office Supplies,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,732.44,5,0.24,347.92,2,2016,0.09,2,Chairs,69970-000,Low
656,12/2/2015,11/16/2020,Standard Shipping,656,Aarika Hakking,Consumer,Japan,Onoda,,East,656,Technology,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,720.34,74,0.44,447.5,10,2018,0.16,1,Chairs,979-1543,Low
657,4/30/2017,11/26/2020,Express Shipping,657,Aeriela Bails,Corporate,United States,Stockton,California,West,657,Furniture,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,489.74,50,0.1,370.26,6,2019,0.32,6,Binders,95205,High
658,4/3/2017,8/18/2018,Express Shipping,658,Valaree McRuvie,Corporate,China,Datuan,,North,658,Office Supplies,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices,339.34,90,0.43,73.26,12,2018,0.46,10,Binders,,High
659,2/20/2017,2/29/2020,Same Day Shipping,659,Betta Gligorijevic,Home Office,China,Shuangmiao,,West,659,Technology,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,113.93,5,0.32,150.01,4,2015,0.23,9,Chairs,,High
660,5/7/2018,6/1/2020,Express Shipping,660,Adela Arkle,Corporate,Iran,Äq QÄyeh,,East,660,Technology,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non,175.37,12,0.06,400.53,4,2016,0.33,6,Phones,,Low
661,10/21/2020,12/4/2015,Express Shipping,661,Bogey Buxton,Corporate,Indonesia,Neofbaun,,West,661,Technology,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,334.61,54,0.23,423.79,5,2019,0.33,10,Binders,,Low
662,1/10/2018,8/22/2020,Standard Shipping,662,Nicolais Treharne,Home Office,Portugal,Tamel,Braga,South,662,Office Supplies,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,244.4,91,0.26,471.07,1,2019,0.13,5,Phones,4750-040,High
663,7/3/2017,7/27/2017,Express Shipping,663,Shermie Faulks,Consumer,Democratic Republic of the Congo,Kinshasa,,North,663,Furniture,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,634.28,18,0.09,113.6,1,2015,0.21,10,Chairs,,Low
664,1/18/2020,11/30/2018,Same Day Shipping,664,Loralee Folder,Corporate,Colombia,Miranda,,North,664,Technology,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,951.97,39,0.35,393.99,4,2020,0.39,8,Binders,191529,Medium
665,5/31/2015,11/19/2018,Standard Shipping,665,Veronique Slee,Consumer,Ukraine,Rybache,,West,665,Office Supplies,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,373.38,36,0.43,63.8,2,2020,0.45,6,Chairs,,Medium
666,12/16/2015,3/16/2019,Express Shipping,666,Cindee Denison,Corporate,Philippines,Buluangan,,South,666,Office Supplies,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,153.05,58,0.09,168.09,11,2018,0.3,2,Chairs,1479,High
667,10/5/2020,6/27/2015,Express Shipping,667,Corbet Digan,Corporate,Paraguay,Piribebuy,,South,667,Furniture,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,193.59,57,0.16,415.13,2,2019,0.29,10,Binders,,High
668,6/19/2020,1/10/2019,Express Shipping,668,Talia Salamon,Corporate,Japan,Åtake,,West,668,Furniture,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,649.45,44,0.02,185.61,5,2016,0.42,7,Phones,741-0092,Medium
669,10/20/2017,4/10/2017,Same Day Shipping,669,Katalin Getcliffe,Consumer,Argentina,Puerto IguazÃº,,East,669,Office Supplies,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,585.56,68,0.48,307.2,10,2016,0.22,9,Binders,3370,Medium
670,2/22/2016,7/5/2018,Express Shipping,670,Ann Goadsby,Corporate,Russia,Baykalovo,,West,670,Technology,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,277.67,46,0.29,141.81,2,2016,0.26,1,Phones,184366,Medium
671,6/5/2017,8/15/2018,Express Shipping,671,Francisco Wadlow,Corporate,Yemen,Ash Sharyah,,North,671,Furniture,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,608.68,69,0.35,342.34,4,2018,0.36,8,Phones,,Low
672,10/12/2018,1/28/2020,Standard Shipping,672,Neale Grealish,Consumer,Mexico,San Francisco,Guerrero,South,672,Furniture,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,874.88,61,0.44,231.42,5,2019,0.41,1,Chairs,41600,Low
673,8/30/2017,11/7/2017,Express Shipping,673,Horatia Benwell,Consumer,Indonesia,Geneng Tengah,,South,673,Office Supplies,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,171.29,32,0.14,397.66,9,2018,0.16,4,Binders,,Low
